30.27
30.34
30.12
29.89
29.38
29.93
29.88
30.42
30.51
29.61
30.08
30.42
30.47
30.35
12.85
20.26
42.03
29.61
30.68
24.37
46.90
10.70
17.80
30.61
30.44
29.97
30.39
31.42
30.72
30.89
30.47
30.97
31.31
29.90
31.90
31.19
31.34
31.82
31.86
32.03
32.19
31.54
31.80
32.64
32.83
32.99
32.90
31.00
32.38
33.14
33.40
33.05
32.85
32.86
33.15
31.94
33.08
16.27
24.64
42.25
39.26
42.22
32.54
33.07
32.74
32.70
32.63
32.69
32.81
32.96
32.99
32.61
32.71
32.69
32.27
33.19
32.66
33.26
33.23
32.98
33.07
33.34
33.03
33.23
33.05
33.77
14.02
50.04
32.09
34.06
34.05
34.01
32.72
46.08
38.09
32.74
33.84
31.94
33.69
33.97
33.81
33.46
33.80
33.63
34.52
33.81
33.34
33.58
34.35
34.07
33.82
19.55
49.29
34.33
34.60
33.72
34.44
35.13
34.85
34.70
35.49
52.48
38.53
36.40
36.26
35.89
35.90
35.25
35.43
35.90
36.17
35.72
36.35
36.41
24.21
52.40
35.06
34.83
35.23
34.85
50.31
36.35
33.97
34.13
33.97
34.19
34.65
35.16
34.43
34.83
34.42
35.02
34.86
35.20
34.71
34.67
34.78
35.43
34.99
35.39
35.38
28.74
53.13
45.27
34.82
35.03
35.52
35.65
35.35
35.85
35.42
35.42
35.41
35.42
34.93
35.21
35.05
34.87
35.06
35.99
36.31
37.12
36.60
36.49
36.67
37.15
30.90
51.86
44.95
45.76
35.83
35.96
36.65
37.03
37.23
37.28
37.14
37.03
37.22
37.35
37.26
37.20
36.53
36.67
37.10
37.66
37.42
37.06
36.97
37.37
37.26
37.13
37.09
37.28
54.02
37.38
36.74
35.82
35.43
34.94
35.62
35.31
35.73
35.35
35.73
35.71
